clock	value
1508601717	49445862.4
1508601772	31476241.0665
1508601832	7739025.0665
1508601897	25308800.0
1508602110	2966434.1335
1508602132	2966434.1335
1508602192	28723404.8
1508602268	70531165.8665
1508602312	31720849.0665
1508602372	5000857.6
1508602432	5302587.7335
1508602498	4595652.2665
1508602734	16733448.5335
1508602792	29487726.9335
1508602852	54578773.3335
1508602912	11999914.6665
1508602972	24609442.1335
1508603032	20757222.4
1508603105	16419754.6665
1508603460	3336379.7335
1508603512	32057344.0
1508603572	68589542.4
1508603632	14539076.2665
1508603697	11269401.6
1508603951	12882995.2
1508603992	12263432.5335
1508604070	9319833.6
1508604112	5953595.7335
1508604172	6478353.0665
1508604232	9891396.2665
1508604297	16117504.0
1508604534	5947008.0
1508604592	10788002.1335
1508604652	9372219.7335
1508604712	6141064.5335
1508604772	4172151.4665
1508604832	4179089.0665
1508604906	11763660.8
1508605270	4642227.2
1508605312	10988313.6
1508605372	6969856.0
1508605432	3188718.9335
1508605498	10394606.9335
1508605734	2158156.8
1508605792	15022011.7335
1508605867	7602414.9335
1508605912	4983825.0665
1508605972	7542306.1335
1508606032	10886963.2
1508606097	11501226.6665
1508606300	4560119.4665
1508606332	4560119.4665
1508606392	14513732.2665
1508606452	6885597.8665
1508606512	3991808.0
1508606572	4590540.8
1508606632	5182404.2665
1508606705	12827409.0665
1508607087	5884202.6665
1508607113	5884202.6665
1508607172	4643822.9335
1508607232	4300467.2
1508607298	11864960.0
1508607539	2991726.9335
1508607592	14506572.8
1508607667	9784277.3335
1508607712	4763127.4665
1508607772	5091712.0
1508607832	6317030.4
1508607898	6155477.3335
1508608131	4658833.0665
1508608192	15979562.6665
1508608252	8134425.6
1508608312	5562444.8
1508608372	3085994.6665
1508608432	3178572.8
1508608506	13408793.6
1508608889	13753361.0665
1508608914	13753361.0665
1508608972	8186538.6665
1508609032	5569143.4665
1508609097	12886169.6
1508609312	4294451.2
1508609332	4294451.2
1508609392	18541286.4
1508609468	9938432.0
1508609512	6598135.4665
1508609572	7239833.6
1508609632	6173883.7335
1508609698	10015530.6665
1508609932	4660770.1335
1508609992	16361531.7335
1508610052	7273736.5335
1508610112	6492279.4665
1508610172	4683972.2665
1508610232	4618402.1335
1508610306	13616853.3335
1508610689	7104512.0
1508610718	7104512.0
1508610772	5115229.8665
1508610832	3841988.2665
1508610897	13608994.1335
1508611121	3426099.2
1508611139	3426099.2
1508611192	18228480.0
1508611265	12057557.3335
1508611312	6145066.6665
1508611372	4376456.5335
1508611432	3830877.8665
1508611497	12491170.1335
1508611670	3177907.2
1508611686	3177907.2
1508611732	4478839.4665
1508611792	19226555.7335
1508611852	9053781.3335
1508611912	5690231.4665
1508611972	3072426.6665
1508612032	3047338.6665
1508612105	16151637.3335
1508612485	15585134.9335
1508612512	15585134.9335
1508612572	10198058.6665
1508612632	4992913.0665
1508612697	15113002.6665
1508612875	1779626.6665
1508612932	5374967.4665
1508612992	20012757.3335
1508613059	5073911.4665
1508613112	10957260.8
1508613172	6261990.4
1508613232	8276283.7335
1508613298	6541397.3335
1508613535	4573713.0665
1508613592	21387229.8665
1508613652	6393275.7335
1508613712	4288435.2
1508613772	4187827.2
1508613832	4819737.6
1508613907	14941235.2
1508614291	23617715.2
1508614316	23617715.2
1508614372	5448652.8
1508614432	4866466.1335
1508614497	12629145.6
1508614724	3466880.0
1508614744	3466880.0
1508614792	23581038.9335
1508614870	6776908.8
1508614912	7134830.9335
1508614972	4945920.0
1508615032	3239040.0
1508615098	7141870.9335
1508615330	3769676.8
1508615349	3769676.8
1508615392	9775820.8
1508615452	12676667.7335
1508615512	11746278.4
1508615572	5343308.8
1508615632	3529463.4665
1508615706	16693725.8665
1508616070	20271488.0
1508616112	11541358.9335
1508616172	4630997.3335
1508616232	3941196.8
1508616298	17247778.1335
1508616523	5183360.0
1508616541	5183360.0
1508616592	30724164.2665
1508616667	10371848.5335
1508616712	4577331.2
1508616772	5988676.2665
1508616832	4959564.8
1508616897	6749465.6
1508617102	5060215.4665
1508617132	5060215.4665
1508617192	14576640.0
1508617252	6212130.1335
1508617312	10255854.9335
1508617372	5342788.2665
1508617432	3715575.4665
1508617505	17009408.0
1508617872	9967069.8665
1508617912	9967069.8665
1508617972	7862442.6665
1508618032	3444411.7335
1508618097	17392068.2665
1508618333	3060480.0
1508618392	27731618.1335
1508618466	7547383.4665
1508618512	4792362.6665
1508618572	3924036.2665
1508618632	3760793.6
1508618698	6164684.8
1508618945	4285132.8
1508618992	23432567.4665
1508619052	13277559.4665
1508619112	4678877.8665
1508619172	2984669.8665
1508619232	3254604.8
1508619307	19155242.6665
1508619684	8230681.6
1508619712	8230681.6
1508619772	3405115.7335
1508619832	3685862.4
1508619897	16345625.6
1508620072	2343944.5335
1508620132	3424196.2665
1508620193	21993958.4
1508620272	13299362.1335
1508620312	5214114.1335
1508620372	4545655.4665
1508620432	7099306.6665
1508620497	6010564.2665
1508620720	3879569.0665
1508620738	3879569.0665
1508620792	22465834.6665
1508620852	13252846.9335
1508620912	4079018.6665
1508620972	3244595.2
1508621032	3277132.8
1508621109	20014950.4
1508621491	12504038.4
1508621516	12504038.4
1508621572	10163840.0
1508621632	3513702.4
1508621697	25071257.6
1508621932	2694792.5335
1508621992	23575782.4
1508622052	17255594.6665
1508622112	6644932.2665
1508622172	3990809.6
1508622232	3139925.3335
1508622297	6890598.4
1508622515	7883613.8665
1508622532	7883613.8665
1508622592	30199833.6
1508622652	11437772.8
1508622712	4961570.1335
1508622772	2315537.0665
1508622832	3026201.6
1508622906	23481924.2665
1508623286	14369945.6
1508623314	14369945.6
1508623372	3773525.3335
1508623432	3355366.4
1508623497	11435690.6665
1508623730	4473395.2
1508623748	4473395.2
1508623792	28224230.4
1508623852	14119987.2
1508623912	4147328.0
1508623972	5464456.5335
1508624032	5179443.2
1508624098	6528878.9335
1508624328	6237943.4665
1508624347	6237943.4665
1508624392	37328136.5335
1508624452	7940360.5335
1508624512	3466496.0
1508624572	3321301.3335
1508624632	3668130.1335
1508624704	26258850.1335
1508625077	30584849.0665
1508625112	30584849.0665
1508625172	9731908.2665
1508625232	5398357.3335
1508625298	15737702.4
1508625526	2484352.0
1508625544	2484352.0
1508625592	29135300.2665
1508625664	17112806.4
1508625712	4247731.2
1508625772	3612757.3335
1508625832	2765986.1335
1508625898	8953190.4
1508626077	4691131.7335
1508626132	3626368.0
1508626192	10852701.8665
1508626252	36462156.8
1508626312	4629828.2665
1508626372	2788556.8
1508626432	3611204.2665
1508626506	21424409.6
1508626893	18913783.4665
1508626918	18913783.4665
1508626972	7205043.2
1508627032	3961531.7335
1508627097	28920814.9335
1508627336	3694916.2665
1508627392	44124398.9335
1508627467	7666653.8665
1508627512	4599253.3335
1508627572	4463351.4665
1508627632	7519010.1335
1508627697	8962321.0665
1508627908	4823116.8
1508627932	4823116.8
1508627992	21576985.6
1508628052	10473514.6665
1508628112	11814929.0665
1508628172	3782954.6665
1508628232	4198092.8
1508628307	24197964.8
1508628672	10561032.5335
1508628712	33478886.4
1508628772	8634103.4665
1508628832	5343735.4665
1508628897	41552810.6665
1508629139	3843421.8665
1508629192	31539165.8665
1508629270	16879737.4915
1508629312	4775867.7335
1508629372	20070809.6
1508629432	30836701.8665
1508629497	10534766.9335
1508629696	6847513.6
1508629732	9742617.6
1508629792	34496699.7335
1508629852	16436036.2665
1508629912	22994952.5335
1508629972	22345591.4665
1508630032	3496345.6
1508630107	38371780.2665
1508630517	5404014.9335
1508630572	9052006.4
1508630632	13030092.8
