clock	value
1508601625	21275549696
1508601685	21077446656
1508601745	19950440448
1508601805	21231628288
1508601865	20596858880
1508601925	21055594496
1508601985	20616949760
1508602045	21109415936
1508602105	21364527104
1508602165	21081997312
1508602225	21164331008
1508602285	21754757120
1508602345	21723258880
1508602405	21828882432
1508602465	22583291904
1508602525	24193650688
1508602585	24117768192
1508602645	24700608512
1508602705	25330421760
1508602765	25453715456
1508602825	24747991040
1508602885	24588521472
1508602945	23900913664
1508603005	24526180352
1508603065	23978799104
1508603125	23004635136
1508603185	22630113280
1508603246	23750402048
1508603306	24461840384
1508603365	24362778624
1508603425	23532937216
1508603485	23252389888
1508603545	23317954560
1508603605	23254679552
1508603665	23234686976
1508603725	22878216192
1508603785	23204835328
1508603845	23338422272
1508603905	22585135104
1508603965	23374643200
1508604024	22387154944
1508604085	23073198080
1508604145	22460432384
1508604205	22348476416
1508604265	22567628800
1508604325	22150451200
1508604384	21006020608
1508604445	21656535040
1508604505	21758373888
1508604565	22197518336
1508604625	21728514048
1508604685	21959692288
1508604745	22641643520
1508604804	22231601152
1508604865	21685383168
1508604925	21894393856
1508604985	21694033920
1508605045	21518467072
1508605105	21982883840
1508605165	22487150592
1508605225	21166387200
1508605285	21663825920
1508605345	21419032576
1508605405	21353488384
1508605465	20893118464
1508605525	20686962688
1508605585	20754235392
1508605645	20759023616
1508605705	21160947712
1508605765	20973780992
1508605825	20669865984
1508605885	20305428480
1508605945	20158832640
1508606005	19187408896
1508606065	20820307968
1508606125	20419928064
1508606185	20872507392
1508606245	21872775168
1508606305	24363986944
1508606365	27050762240
1508606424	27209740288
1508606485	27417092096
1508606545	26009595904
1508606604	25283944448
1508606665	23222833152
1508606725	22854668288
1508606785	23716564992
1508606845	23408660480
1508606905	26024079360
1508606965	23678717952
1508607025	25736093696
1508607085	21506203648
1508607145	21898403840
1508607205	22227128320
1508607265	20928495616
1508607325	21311926272
1508607385	21238464512
1508607445	25147146240
1508607505	26617434112
1508607565	28268126208
1508607624	29447856128
1508607685	26979995648
1508607745	27656585216
