clock	value
1508601640	381980945.067
1508601739	1931400.5335
1508601752	1931400.5335
1508601812	16372531.2
1508601872	56585216.0
1508602067	27124872.5335
1508602126	108261512.534
1508602172	317757166.933
1508602260	455748.2665
1508602292	455748.2665
1508602352	55853329.0665
1508602412	79855820.8
1508602472	440068983.466
1508602691	27695172.2665
1508602750	201593241.6
1508602772	201593241.6
1508602832	93972684.8
1508602892	972253.8665
1508602952	77095662.9335
1508603012	9538355.2
1508603072	150754099.2
1508603396	580772932.266
1508603482	269412420.266
1508603492	269412420.266
1508603552	16544768.0
1508603612	136429568.0
1508603672	184103867.734
1508603905	115801975.466
1508603970	138839995.734
1508603973	138839995.734
1508604061	532576665.6
1508604092	532576665.6
1508604152	436689578.666
1508604212	531449378.133
1508604272	210176273.067
1508604495	64278254.9335
1508604551	181411976.533
1508604572	181411976.533
1508604632	419049949.867
1508604692	14520320.0
1508604752	2904678.4
1508604812	5322069.3335
1508604872	5142050.1335
1508605198	681582387.2
1508605291	407180902.4
1508605352	50224264.5335
1508605412	17256243.2
1508605472	21091532.8
1508605694	226867404.8
1508605750	171818598.4
1508605772	171818598.4
1508605860	466933213.867
1508605892	466933213.867
1508605952	304029354.666
1508606012	530719675.734
1508606072	292101393.067
1508606261	309784507.734
1508606319	11309192.5335
1508606372	80137011.2
1508606432	24653346.1335
1508606492	7308288.0
1508606552	19332573.8665
1508606612	25794628.2665
1508606672	5554380.8
1508607016	195633629.866
1508607108	15631769.6
1508607152	3868740.2665
1508607212	16177015.4665
1508607272	10525764.2665
1508607502	71835306.6665
1508607556	154546449.067
1508607572	154546449.067
1508607660	529302118.4
1508607692	529302118.4
1508607752	348277350.4
1508607812	245271825.067
1508607872	483757260.8
1508608091	9928840.5335
1508608149	68673945.6
1508608172	68673945.6
1508608232	5380915.2
1508608292	16955118.9335
1508608352	5084842.6665
1508608412	10805043.2
1508608472	82065339.7335
1508608812	663780420.266
1508608909	395093060.266
1508608952	183846775.467
1508609012	61496729.6
1508609072	11302024.5335
1508609270	40362188.8
1508609327	56707345.0665
1508609372	123988582.4
1508609461	449525418.666
1508609492	449525418.666
1508609552	300315579.734
1508609612	554022638.934
1508609672	64073181.8665
1508609891	9566071.4665
1508609948	79484381.8665
1508609972	79484381.8665
1508610032	2246451.2
1508610092	10444049.0665
1508610152	20501708.8
1508610212	16810325.3335
1508610272	5601689.6
1508610616	438830626.133
1508610714	2764253.8665
1508610752	2764253.8665
1508610812	1673011.2
1508610872	2768008.5335
1508611075	775645.8665
1508611137	20805836.8
1508611172	20805836.8
1508611256	547467195.734
1508611292	547467195.734
1508611352	426793301.334
1508611412	100852804.266
1508611472	119335731.2
1508611624	15736354.1335
1508611682	8223061.3335
1508611712	8223061.3335
1508611772	31223466.6665
1508611832	5397504.0
1508611892	7825271.4665
1508611952	4810547.2
1508612012	949589.3335
1508612072	3172078.9335
1508612415	650151526.4
1508612507	474442547.2
1508612552	48798788.2665
1508612612	53463040.0
1508612672	4179148.8
1508612834	205633672.533
1508612888	186958643.2
1508612912	186958643.2
1508612972	110306577.066
1508613052	245337429.333
1508613092	245337429.333
1508613152	500434193.067
1508613212	342476049.067
1508613272	473384686.933
1508613495	101140138.667
1508613550	74748654.9335
1508613572	74748654.9335
1508613632	30357367.4665
1508613692	4901751.4665
1508613752	108386304.0
1508613812	21308962.1335
1508613872	9672704.0
1508614221	545730901.334
1508614312	282834670.933
1508614352	252498261.333
1508614412	84061457.0665
1508614472	2574131.2
1508614685	916138.6665
1508614742	18599936.0
1508614772	18599936.0
1508614862	163765179.734
1508614892	163765179.734
1508614952	463533533.867
1508615012	630458368.0
1508615072	291966566.4
1508615286	34749098.6665
1508615348	157288106.667
1508615372	157288106.667
1508615432	155336362.667
1508615492	122458453.333
1508615552	7101917.8665
1508615612	11109307.7335
1508615672	159682082.134
1508615997	291632537.6
1508616092	41779609.6
1508616152	5274624.0
1508616212	1337821.8665
1508616272	2247816.5335
1508616478	49639355.7335
1508616539	110336614.4
1508616572	110336614.4
1508616658	468179080.534
1508616692	468179080.534
1508616752	417189478.4
1508616812	455221521.067
1508616872	494304187.734
1508617064	126618350.934
1508617117	187555635.2
1508617172	65630208.0
1508617232	3258163.2
1508617292	4009096.5335
1508617352	21970670.9335
1508617412	14293811.2
1508617472	1714858.6665
1508617807	528298530.133
1508617895	339378790.4
1508617952	119976004.266
1508618012	22024874.6665
1508618072	1758822.4
1508618294	737006.9335
1508618349	14646272.0
1508618372	14646272.0
1508618458	526181922.133
1508618492	526181922.133
1508618552	552682291.2
1508618612	14962961.0665
1508618672	88271803.7335
1508618900	29037294.9335
1508618962	107336977.066
1508618972	107336977.066
1508619032	356519116.8
1508619092	122297480.534
1508619152	5807718.4
1508619212	11147741.8665
1508619272	147904512.0
1508619616	145404654.933
1508619707	64028125.8665
1508619752	18081996.8
1508619812	22239095.4665
1508619872	3115827.2
1508620029	217173060.266
1508620085	164498022.4
1508620112	164498022.4
1508620172	103257770.667
1508620262	338084727.466
1508620292	338084727.466
1508620352	487176669.867
1508620412	314341580.8
1508620472	354197572.266
1508620676	12771737.6
1508620736	89802683.7335
1508620772	89802683.7335
1508620833	10025642.6665
1508620892	9241395.2
1508620952	23383722.6665
1508621012	12807850.6665
1508621072	2819686.4
1508621420	494798779.734
1508621512	206087441.067
1508621552	132951995.734
1508621612	16451925.3335
1508621672	1936247.4665
1508621891	933683.2
1508621947	8896307.2
1508621972	8896307.2
1508622032	79673070.9335
1508622092	534931456.0
1508622152	574889506.133
1508622212	294294528.0
1508622272	154335163.734
1508622470	2814634.6665
1508622530	117228202.667
1508622572	128216883.2
1508622632	368419157.334
1508622692	13544789.3335
1508622752	5562982.4
1508622812	9781043.2
1508622872	128893747.2
1508623215	360219648.0
1508623307	50330828.8
1508623352	15551692.8
1508623412	13257250.1335
1508623472	146742545.067
1508623683	62213324.8
1508623746	100251921.066
1508623772	100251921.066
1508623837	62350609.0665
1508623892	503982421.334
1508623952	291092070.4
1508624012	475884680.534
1508624072	270666888.534
1508624285	5762389.3335
1508624344	53902540.8
1508624372	53902540.8
1508624432	23381128.5335
1508624492	3927722.6665
1508624552	24101819.7335
1508624612	15185305.6
1508624672	5883904.0
1508624998	219148697.6
1508625101	136930850.134
1508625152	136191522.134
1508625212	31737719.4665
1508625272	12407808.0
1508625484	647850.6665
1508625542	15250705.0665
1508625572	15250705.0665
1508625656	106333525.333
1508625692	557864209.066
1508625752	486297531.734
1508625812	325608652.8
1508625872	179311889.067
1508626034	9915323.7335
1508626089	27384763.7335
1508626112	27384763.7335
1508626172	234880887.467
1508626232	63795609.6
1508626292	107268437.333
1508626352	5799185.0665
1508626412	9431586.1335
1508626472	142431641.6
1508626822	136955767.467
1508626914	47890363.7335
1508626952	21800891.7335
1508627012	94067165.8665
1508627072	3422071.4665
1508627295	306134152.534
1508627352	103975458.133
1508627372	103975458.133
1508627458	233424349.866
1508627493	233424349.866
1508627552	509098666.666
1508627612	288510634.666
1508627672	61991185.0665
1508627865	19729612.8
1508627925	4075246.9335
1508627972	53627289.6
1508628032	7276066.1335
1508628092	7007368.5335
1508628152	23762124.8
1508628212	21624763.7335
1508628272	8385467.7335
1508628602	519018359.466
1508628698	172264857.6
1508628752	256307063.467
1508628812	7263095.4665
1508628872	10423500.8
1508629099	559718.4
1508629156	18416025.6
1508629172	18416025.6
1508629261	558193664.0
1508629292	558193664.0
1508629352	539580552.533
1508629412	235316087.467
1508629472	156701422.933
1508629656	13025621.3335
1508629713	7710310.4
1508629772	104376934.4
1508629832	361588121.6
1508629892	273043933.867
1508629952	10142105.6
1508630012	5945275.7335
1508630072	5093376.0
1508630433	421234688.0
1508630539	105143569.066
1508630552	105143569.066
1508630612	34070050.1335
1508630672	5042653.8665
1508630894	6594969.6
1508630950	378137941.334
1508630972	378137941.334
1508631064	297511116.8
1508631092	297511116.8
1508631152	497347993.6
1508631212	314394965.334
1508631272	446887116.8
1508631496	88927641.6
1508631552	95272072.5335
1508631572	95272072.5335
1508631632	11260859.7335
