clock	value
1508601663	75130129.0665
1508601740	110387.2
1508601757	110387.2
1508601817	17443498.6665
1508601877	4228369.0665
1508602079	24988808.5335
1508602127	160216337.067
1508602177	277426039.466
1508602262	568456.5335
1508602297	568456.5335
1508602357	35462144.0
1508602417	103113523.2
1508602477	452024593.067
1508602705	30331562.6665
1508602750	149007223.467
1508602777	149007223.467
1508602837	89444693.3335
1508602897	4985582.9335
1508602957	73936145.0665
1508603017	9663419.7335
1508603077	165615957.333
1508603419	564439381.334
1508603483	143484586.667
1508603497	143484586.667
1508603557	15822984.5335
1508603617	139603353.6
1508603677	238944733.866
1508603922	154713088.0
1508603977	112635494.4
1508604063	571164125.867
1508604097	571164125.867
1508604157	259258231.467
1508604217	525889672.534
1508604277	134403208.533
1508604508	63712392.5335
1508604551	130878122.667
1508604577	130878122.667
1508604637	307851810.133
1508604697	13635174.4
1508604757	3889356.8
1508604817	4354321.0665
1508604877	5370948.2665
1508605225	699122346.666
1508605291	341028317.867
1508605297	341028317.867
1508605357	26882525.8665
1508605417	9169373.8665
1508605477	6672247.4665
1508605706	265607372.8
1508605750	147350050.134
1508605777	147350050.134
1508605861	533368422.4
1508605897	533368422.4
1508605957	262264763.734
1508606017	503940369.067
1508606077	164208981.333
1508606272	210624375.467
1508606320	27124736.0
1508606377	40533060.2665
1508606437	25274231.4665
1508606497	10165657.6
1508606557	20091357.8665
1508606617	22142429.8665
1508606677	6220049.0665
1508607037	104640648.534
1508607109	14183697.0665
1508607157	11657762.1335
1508607217	10174464.0
1508607277	4217924.2665
1508607513	101559910.4
1508607557	128380177.066
1508607577	128380177.066
1508607661	505560337.067
1508607697	505560337.067
1508607757	331124667.734
1508607817	245017395.2
1508607877	606376072.533
1508608104	9657070.9335
1508608149	56874325.3335
1508608177	56874325.3335
1508608237	5011114.6665
1508608297	13487786.6665
1508608357	4435421.8665
1508608417	16599586.1335
1508608477	86593945.6
1508608836	686242065.066
1508608910	469472870.4
1508608957	175565073.067
1508609017	66909730.1335
1508609077	30997230.9335
1508609281	95499264.0
1508609328	95499264.0
1508609377	99009331.2
1508609462	512767863.466
