clock	value
1508601701	119125.3335
1508601741	10376.5335
1508601764	10376.5335
1508601823	296960.0
1508601883	730794.6665
1508602098	186845.8665
1508602127	186845.8665
1508602183	198109.8665
1508602266	18636.8
1508602303	18636.8
1508602363	111957.3335
1508602423	426393.6
1508602483	139673.6
1508602720	195310.9335
1508602751	107451.7335
1508602783	107451.7335
1508602843	927266.1335
1508602903	58845.8665
1508602963	158173.8665
1508603023	263168.0
1508603083	1101073.0665
1508603444	199065.6
1508603503	212582.4
1508603563	8738.1335
1508603623	115780.2665
1508603683	741649.0665
1508603942	403524.2665
1508603983	754551.4665
1508604067	365090.1335
1508604103	365090.1335
1508604163	417314.1335
1508604223	303991.4665
1508604283	592213.3335
1508604523	289450.6665
1508604583	988023.4665
1508604643	277913.6
1508604703	268424.5335
1508604763	142950.4
1508604823	229102.9335
1508604884	851968.0
1508605251	322969.6
1508605303	244394.6665
1508605363	272930.1335
1508605423	159061.3335
1508605483	834355.2
1508605721	129092.2665
1508605751	1132680.5335
1508605783	1132680.5335
1508605865	276138.6665
1508605903	276138.6665
1508605963	187050.6665
1508606023	141448.5335
1508606083	879411.2
1508606289	186094.9335
1508606323	186094.9335
1508606383	991914.6665
1508606443	110728.5335
1508606503	172782.9335
1508606563	275592.5335
1508606623	240776.5335
1508606683	835857.0665
1508607069	220160.0
1508607112	220160.0
1508607163	152166.4
1508607223	198246.4
1508607283	875315.2
1508607528	200499.2
1508607583	1023931.7335
1508607665	332595.2
1508607703	332595.2
1508607763	299758.9335
1508607823	126004.0678
1508607883	148548.2665
1508608121	227532.8
1508608150	1034376.5335
1508608183	1034376.5335
1508608243	155101.8665
1508608303	212923.7335
1508608363	93866.6665
1508608423	172100.2665
1508608483	821248.0
1508608872	129024.0
1508608913	129024.0
1508608963	239957.3335
1508609023	213742.9335
1508609083	839884.8
1508609300	188006.4
1508609328	188006.4
1508609383	3536759.4665
1508609466	340377.6
1508609503	340377.6
1508609563	297984.0
1508609623	154487.4665
1508609683	823432.5335
1508609921	173602.1335
1508609950	995874.1335
1508609983	995874.1335
1508610043	152780.8
1508610103	194286.9335
1508610163	226372.2665
1508610223	257774.9335
1508610283	824661.3335
1508610670	182545.0665
1508610717	182545.0665
1508610763	125132.8
1508610823	163430.4
1508610883	817493.3335
1508611107	131208.5335
1508611138	131208.5335
1508611183	4253422.9335
1508611262	1483229.8665
1508611303	294707.2
1508611363	331776.0
1508611423	188689.0665
1508611483	824524.8
1508611657	112366.9335
1508611685	112366.9335
1508611723	169437.8665
1508611783	1043456.0
1508611843	166024.5335
1508611903	205482.6665
1508611963	84718.9335
1508612023	156740.2665
1508612083	794692.2665
1508612469	105267.2
1508612511	105267.2
1508612563	512682.6665
1508612623	322833.0665
1508612683	844936.5335
1508612864	128409.6
1508612923	231150.9335
1508612983	3079168.0
1508613057	1321915.7335
1508613103	1459677.8665
1508613163	342493.8665
1508613223	231424.0
1508613283	90862.9335
1508613523	368640.0
1508613583	1016354.1335
1508613643	150459.7335
1508613703	171008.0
1508613763	246715.7335
1508613823	266581.3335
1508613883	866030.9335
1508614274	251016.5335
1508614315	251016.5335
1508614363	180292.2665
1508614423	221525.3335
1508614483	812578.1335
1508614714	177152.0
1508614743	177152.0
1508614783	4084940.8
1508614867	578833.0665
1508614903	578833.0665
1508614963	293614.9335
1508615023	219955.2
1508615083	807185.0665
1508615318	173875.2
1508615349	1192345.6
1508615383	1192345.6
1508615443	92637.8665
1508615503	176537.6
1508615563	209305.6
1508615623	185958.4
1508615683	814421.3335
1508616051	535961.6
1508616103	128682.6665
1508616163	123426.1335
1508616223	168140.8
1508616283	851285.3335
1508616509	268288.0
1508616540	268288.0
1508616583	3327112.5335
1508616664	595558.4
1508616703	595558.4
1508616763	252928.0
1508616823	135782.4
1508616883	79803.7335
1508617091	203980.8
1508617123	203980.8
1508617183	1086190.9335
1508617243	111889.0665
1508617303	169164.8
1508617363	154146.1335
1508617423	241459.2
1508617483	745881.6
1508617853	185753.6
1508617903	267605.3335
1508617963	120968.5335
1508618023	115712.0
1508618083	858862.9335
1508618319	170120.5335
1508618350	1006865.0665
1508618383	1006865.0665
1508618463	329591.4665
1508618503	329591.4665
1508618563	269175.4665
1508618623	217361.0665
1508618683	603272.5335
1508618933	278801.0665
1508618984	1060317.8665
1508619043	125269.3335
1508619103	256341.3335
1508619163	139537.0665
1508619223	195515.7335
1508619283	808004.2665
1508619668	184661.3335
1508619711	184661.3335
1508619763	104584.5335
1508619823	195584.0
1508619883	802406.4
1508620060	136601.6
1508620086	216951.4665
1508620123	216951.4665
1508620183	1046323.2
1508620269	318805.3335
1508620303	318805.3335
1508620363	209169.0665
1508620423	264533.3335
1508620483	148002.1335
1508620708	165819.7335
1508620737	165819.7335
1508620783	1057792.0
1508620843	138922.6665
1508620903	189371.7335
