clock	value
1508601612	190898744
1508601672	487950456
1508601732	216824016
1508601792	149438400
1508601852	437744400
1508601912	696666096
1508601972	317246032
1508602031	22289600
1508602092	67196720
1508602152	374974088
1508602211	608399224
1508602272	400394416
1508602332	123408928
1508602392	212325344
1508602451	79601488
1508602512	169527608
1508602572	408035560
1508602632	627503224
1508602692	337294520
1508602751	415646128
1508602812	615053168
1508602872	330118152
1508602932	228513544
1508602992	105783776
1508603052	405070064
1508603112	680089304
1508603172	210271560
1508603232	135160288
1508603292	160600304
1508603352	224492664
1508603412	71082088
1508603472	364022576
1508603532	730044032
1508603592	272460888
1508603652	215028552
1508603712	457250240
1508603772	392675616
1508603832	274461848
1508603892	175721376
1508603952	261825776
1508604012	139765536
1508604072	150519456
1508604132	162147888
1508604192	999874064
1508604252	722809104
1508604312	307874312
1508604372	96297840
1508604432	131349264
1508604492	148321584
1508604552	216388528
1508604612	147245680
1508604672	194331888
1508604732	104025464
1508604792	97222104
1508604852	262352312
1508604912	85948800
1508604972	116690856
1508605032	775577136
1508605092	969736472
1508605152	682290008
1508605212	68794888
1508605272	236234528
1508605332	131496808
1508605391	74847712
1508605452	232256240
1508605512	97379296
1508605572	87344448
1508605632	61572928
1508605692	50232720
1508605752	328839680
1508605811	169711552
1508605872	121312672
1508605932	600831760
1508605992	963757576
1508606052	359580200
1508606112	197966520
1508606172	174375176
1508606232	106360008
1508606292	233905552
1508606352	259870312
1508606412	95811072
1508606472	112864664
1508606532	132700008
1508606592	156500712
1508606652	226854312
1508606712	109850656
1508606772	149933616
1508606832	136026128
1508606892	118698160
1508606952	269417216
1508607012	155086016
1508607072	149730312
1508607132	107955640
1508607192	88252592
1508607252	215525232
1508607312	80213112
1508607372	102863912
1508607432	91391208
1508607492	77518432
1508607552	372166048
1508607612	156069024
1508607672	92711392
1508607732	96206272
1508607792	165471160
1508607852	140001448
1508607912	55411408
1508607972	198986056
1508608032	89683600
1508608092	95636728
1508608152	259183480
1508608212	125394568
1508608272	152673856
1508608332	59962112
1508608392	75182056
1508608452	245922872
1508608511	107408592
1508608572	147438584
1508608632	591663792
1508608692	1040653256
1508608752	961765136
1508608811	62124304
